	Query	Target	Query-Cov	Align-From	Align-To	1-Candidate	1-Mol.Name	1-Reg.Status	2-Candidate	2-Mol.Name	2-Reg.Status	Similarity by Tcoff
418	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08531	5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
419	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08532	6-(2-fluorophenyl)-N-(pyridin-3-ylmethyl)imidazo[1,2-a]pyrazin-8-amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
420	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08533	3-methyl-N-(pyridin-4-ylmethyl)imidazo[1,2-a]pyrazin-8-amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
421	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08534	5-(2-fluorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
422	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08535	3-bromo-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
423	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08536	3-bromo-5-phenyl-N-(pyrimidin-5-ylmethyl)pyrazolo[1,5-a]pyridin-7-amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
424	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08537	3-bromo-6-phenyl-N-(pyrimidin-5-ylmethyl)imidazo[1,2-a]pyridin-8-amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
425	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08538	N-((2-aminopyrimidin-5-yl)methyl)-5-(2,6-difluorophenyl)-3-ethylpyrazolo[1,5-a]pyrimidin-7-amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
426	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08539	3-cyclopropyl-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
427	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08572	4-{[4-AMINO-6-(CYCLOHEXYLMETHOXY)-5-NITROSOPYRIMIDIN-2-YL]AMINO}BENZAMIDE	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
428	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08673	4-[(5-ISOPROPYL-1,3-THIAZOL-2-YL)AMINO]BENZENESULFONAMIDE	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
429	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08677	N-(5-Isopropyl-thiazol-2-YL)-2-pyridin-3-YL-acetamide	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
430	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08694	Variolin B	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
431	sp|O14965|AURKA_HU	P24941	71.46	2.0	290.0	DB08768	N(6)-dimethylallyladenine	experimental	DB00173	Adenine	approved; nutraceutical	0.73
432	NIL	NIL	NIL	NIL	NIL	NIL	NIL	NIL	SORRY!!	Cannot find	structurally similar	approved molecules
433	sp|O14965|AURKA_HU	Q05397	74.69	390.0	691.0	DB07248	7-PYRIDIN-2-YL-N-(3,4,5-TRIMETHOXYPHENYL)-7H-PYRROLO[2,3-D]PYRIMIDIN-2-AMINE	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
434	sp|O14965|AURKA_HU	Q05397	74.69	390.0	691.0	DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
435	sp|O14965|AURKA_HU	Q05397	74.69	390.0	691.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
436	sp|O14965|AURKA_HU	O95747	71.96	9.0	299.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
437	sp|O14965|AURKA_HU	Q05513	83.62	182.0	519.0	DB00675	Tamoxifen	approved	DB00539	Toremifene	approved; investigational	0.94
438	sp|O14965|AURKA_HU	Q05513	83.62	182.0	519.0	DB00675	Tamoxifen	approved	DB00675	Tamoxifen	approved	1.0
439	sp|O14965|AURKA_HU	Q05513	83.62	182.0	519.0	DB00675	Tamoxifen	approved	DB04938	Ospemifene	approved; investigational	0.86
440	sp|O14965|AURKA_HU	Q99759	70.47	339.0	623.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
441	sp|O14965|AURKA_HU	Q13464	70.72	59.0	344.0	DB04707	Hydroxyfasudil	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
442	sp|O14965|AURKA_HU	Q13464	70.72	59.0	344.0	DB07876	(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
443	sp|O14965|AURKA_HU	Q13464	70.72	59.0	344.0	DB08162	Fasudil	investigational	SORRY!!	Cannot find	structurally similar	approved molecules
444	sp|O14965|AURKA_HU	Q13464	70.72	59.0	344.0	DB08756	Y-27632	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
445	sp|O14965|AURKA_HU	Q13464	70.72	59.0	344.0	DB13165	Ripasudil	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
446	sp|O14965|AURKA_HU	Q13464	70.72	59.0	344.0	DB13931	Netarsudil	approved	DB13931	Netarsudil	approved	1.0
447	sp|O14965|AURKA_HU	Q9BXA7	70.47	7.0	291.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
448	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB00398	Sorafenib	approved; investigational	DB00398	Sorafenib	approved; investigational	1.0
449	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB00398	Sorafenib	approved; investigational	DB08896	Regorafenib	approved	0.87
450	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB01109	Heparin	approved; investigational	DB00398	Sorafenib	approved; investigational	1.0
451	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB01109	Heparin	approved; investigational	DB08896	Regorafenib	approved	0.87
452	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB02058	3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
453	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB05014	XL999	investigational	SORRY!!	Cannot find	structurally similar	approved molecules
454	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB07525	3-(3-methoxybenzyl)-1H-pyrrolo[2,3-b]pyridine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
455	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB07840	(E)-[4-(3,5-Difluorophenyl)-3H-pyrrolo[2,3-b]pyridin-3-ylidene](3-methoxyphenyl)methanol	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
456	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB08577	3-[(3-(2-CARBOXYETHYL)-4-METHYLPYRROL-2-YL)METHYLENE]-2-INDOLINONE	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
457	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB08896	Regorafenib	approved	DB00398	Sorafenib	approved; investigational	0.87
458	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB08896	Regorafenib	approved	DB08896	Regorafenib	approved	1.0
459	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB08901	Ponatinib	approved; investigational	DB08901	Ponatinib	approved; investigational	1.0
460	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB09078	Lenvatinib	approved; investigational	DB09078	Lenvatinib	approved; investigational	1.0
461	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB09079	Nintedanib	approved	DB09079	Nintedanib	approved	1.0
462	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
463	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB12147	Erdafitinib	approved; investigational	DB12147	Erdafitinib	approved; investigational	1.0
464	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB15102	Pemigatinib	approved; investigational	DB00200	Hydroxocobalamin	approved	0.7
465	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB15102	Pemigatinib	approved; investigational	DB03614	Mecobalamin	approved; investigational	0.7
466	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB15102	Pemigatinib	approved; investigational	DB11191	Cobamamide	approved	0.71
467	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB15102	Pemigatinib	approved; investigational	DB15102	Pemigatinib	approved; investigational	1.0
468	sp|O14965|AURKA_HU	P11362	74.94	450.0	752.0	DB15685	Selpercatinib	approved; investigational	DB15685	Selpercatinib	approved; investigational	1.0
469	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB01041	Thalidomide	approved; investigational; withdrawn	DB00480	Lenalidomide	approved	0.81
470	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB01041	Thalidomide	approved; investigational; withdrawn	DB01041	Thalidomide	approved; investigational; withdrawn	1.0
471	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB01041	Thalidomide	approved; investigational; withdrawn	DB08910	Pomalidomide	approved	0.82
472	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB01109	Heparin	approved; investigational	DB00480	Lenalidomide	approved	0.81
473	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB01109	Heparin	approved; investigational	DB01041	Thalidomide	approved; investigational; withdrawn	1.0
474	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB01109	Heparin	approved; investigational	DB08910	Pomalidomide	approved	0.82
475	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB01901	Sucrosofate	experimental	DB00364	Sucralfate	approved	0.92
476	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB01901	Sucrosofate	experimental	DB00686	Pentosan polysulfate	approved	0.81
477	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB02058	3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
478	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB02491	4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
479	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB08896	Regorafenib	approved	DB00398	Sorafenib	approved; investigational	0.87
480	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB08896	Regorafenib	approved	DB08896	Regorafenib	approved	1.0
481	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB08901	Ponatinib	approved; investigational	DB08901	Ponatinib	approved; investigational	1.0
482	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB09078	Lenvatinib	approved; investigational	DB09078	Lenvatinib	approved; investigational	1.0
483	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB09079	Nintedanib	approved	DB09079	Nintedanib	approved	1.0
484	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
485	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB12147	Erdafitinib	approved; investigational	DB12147	Erdafitinib	approved; investigational	1.0
486	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB15102	Pemigatinib	approved; investigational	DB00200	Hydroxocobalamin	approved	0.7
487	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB15102	Pemigatinib	approved; investigational	DB03614	Mecobalamin	approved; investigational	0.7
488	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB15102	Pemigatinib	approved; investigational	DB11191	Cobamamide	approved	0.71
489	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB15102	Pemigatinib	approved; investigational	DB15102	Pemigatinib	approved; investigational	1.0
490	sp|O14965|AURKA_HU	P21802	80.89	429.0	755.0	DB15685	Selpercatinib	approved; investigational	DB15685	Selpercatinib	approved; investigational	1.0
491	sp|O14965|AURKA_HU	O75116	70.22	83.0	366.0	DB08162	Fasudil	investigational	SORRY!!	Cannot find	structurally similar	approved molecules
492	sp|O14965|AURKA_HU	O75116	70.22	83.0	366.0	DB08756	Y-27632	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
493	sp|O14965|AURKA_HU	O75116	70.22	83.0	366.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
494	sp|O14965|AURKA_HU	O75116	70.22	83.0	366.0	DB13165	Ripasudil	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
495	sp|O14965|AURKA_HU	O75116	70.22	83.0	366.0	DB13931	Netarsudil	approved	DB13931	Netarsudil	approved	1.0
496	sp|O14965|AURKA_HU	Q96RR4	78.16	140.0	455.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
497	sp|O14965|AURKA_HU	Q00532	73.7	3.0	300.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
498	sp|O14965|AURKA_HU	Q92772	72.46	2.0	294.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
499	sp|O14965|AURKA_HU	Q56UN5	72.46	1034.0	1326.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
500	sp|O14965|AURKA_HU	Q13233	88.09	1154.0	1509.0	DB06061	AZD-8330	investigational	SORRY!!	Cannot find	structurally similar	approved molecules
501	sp|O14965|AURKA_HU	Q13233	88.09	1154.0	1509.0	DB11967	Binimetinib	approved; investigational	DB11689	Selumetinib	approved; investigational	0.93
502	sp|O14965|AURKA_HU	Q13233	88.09	1154.0	1509.0	DB11967	Binimetinib	approved; investigational	DB11967	Binimetinib	approved; investigational	1.0
503	sp|O14965|AURKA_HU	Q13233	88.09	1154.0	1509.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
504	sp|O14965|AURKA_HU	Q07785	70.72	2.0	287.0	DB02519	Indirubin-5-sulphonate	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
505	sp|O14965|AURKA_HU	Q07785	70.72	2.0	287.0	DB02733	Purvalanol	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
506	sp|O14965|AURKA_HU	Q9Y2H9	75.68	345.0	650.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
507	sp|O14965|AURKA_HU	Q9UPZ9	74.19	2.0	301.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
508	sp|O14965|AURKA_HU	P06493	72.46	2.0	294.0	DB02052	Indirubin-3'-monoxime	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
509	sp|O14965|AURKA_HU	P06493	72.46	2.0	294.0	DB02116	Olomoucine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
510	sp|O14965|AURKA_HU	P06493	72.46	2.0	294.0	DB02950	Hymenialdisine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
511	sp|O14965|AURKA_HU	P06493	72.46	2.0	294.0	DB03428	SU9516	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
512	sp|O14965|AURKA_HU	P06493	72.46	2.0	294.0	DB03496	Alvocidib	experimental; investigational	SORRY!!	Cannot find	structurally similar	approved molecules
513	sp|O14965|AURKA_HU	P06493	72.46	2.0	294.0	DB04014	Alsterpaullone	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
514	sp|O14965|AURKA_HU	P06493	72.46	2.0	294.0	DB06195	Seliciclib	investigational	SORRY!!	Cannot find	structurally similar	approved molecules
515	sp|O14965|AURKA_HU	P06493	72.46	2.0	294.0	DB08142	AT-7519	investigational	SORRY!!	Cannot find	structurally similar	approved molecules
516	sp|O14965|AURKA_HU	P06493	72.46	2.0	294.0	DB12010	Fostamatinib	approved; investigational	DB12010	Fostamatinib	approved; investigational	1.0
517	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00115	Cyanocobalamin	approved; nutraceutical	0.74
518	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00200	Hydroxocobalamin	approved	0.8
519	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00254	Doxycycline	approved; investigational; vet_approved	0.91
520	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00256	Lymecycline	approved; investigational	0.89
521	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00290	Bleomycin	approved; investigational	0.73
522	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00309	Vindesine	approved; investigational	0.78
523	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00361	Vinorelbine	approved; investigational	0.79
524	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00512	Vancomycin	approved	0.71
525	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00541	Vincristine	approved; investigational	0.78
526	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00560	Tigecycline	approved	0.96
527	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00570	Vinblastine	approved	0.78
528	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00595	Oxytetracycline	approved; investigational; vet_approved	0.89
529	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00615	Rifabutin	approved; investigational	0.74
530	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00618	Demeclocycline	approved	0.9
531	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00696	Ergotamine	approved	0.71
532	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00759	Tetracycline	approved; vet_approved	0.9
533	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00762	Irinotecan	approved; investigational	0.71
534	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00931	Metacycline	approved; investigational	0.89
535	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB00970	Dactinomycin	approved; investigational	0.73
536	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB01017	Minocycline	approved; investigational	1.0
537	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB01200	Bromocriptine	approved; investigational	0.72
538	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB01220	Rifaximin	approved; investigational	0.72
539	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB01301	Rolitetracycline	approved	0.89
540	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB01452	Diamorphine	approved; illicit; investigational	0.71
541	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB03614	Mecobalamin	approved; investigational	0.8
542	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB04865	Omacetaxine mepesuccinate	approved; investigational	0.7
543	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB04911	Oritavancin	approved; investigational	0.73
544	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB05109	Trabectedin	approved; investigational	0.75
545	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB06402	Telavancin	approved	0.73
546	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB09093	Chlortetracycline	approved; investigational; vet_approved	0.89
547	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB11191	Cobamamide	approved	0.8
548	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB11641	Vinflunine	approved; investigational	0.79
549	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB11691	Naldemedine	approved; investigational	0.77
550	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB12035	Sarecycline	approved; investigational	0.91
551	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB12329	Eravacycline	approved; investigational	0.92
552	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB12455	Omadacycline	approved; investigational	0.96
553	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB12674	Lurbinectedin	approved; investigational	0.77
554	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB13345	Dihydroergocristine	approved; experimental	0.7
555	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB13997	Baloxavir marboxil	approved; investigational	0.71
556	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01017	Minocycline	approved; investigational	DB15465	Benzhydrocodone	approved	0.7
557	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB15624	Halicin	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
558	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB01782	Pyrazolanthrone	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
559	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB02388	Cyclohexyl-{4-[5-(3,4-Dichlorophenyl)-2-Piperidin-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
560	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB03084	Cyclopropyl-{4-[5-(3,4-Dichlorophenyl)-2-[(1-Methyl)-Piperidin]-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
561	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB03623	9-(4-Hydroxyphenyl)-2,7-Phenanthroline	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
562	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB00118	Ademetionine	approved; investigational; nutraceutical	0.76
563	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB00131	Adenosine phosphate	approved; investigational; nutraceutical	0.88
564	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB00157	NADH	approved; nutraceutical	0.8
565	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB00194	Vidarabine	approved; investigational	0.82
566	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB00242	Cladribine	approved; investigational	0.72
567	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB00640	Adenosine	approved; investigational	0.82
568	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB01073	Fludarabine	approved	0.79
569	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB01280	Nelarabine	approved; investigational	0.71
570	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB03147	Flavin adenine dinucleotide	approved	0.73
571	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB05528	Mipomersen	approved; investigational	0.71
572	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB06213	Regadenoson	approved; investigational	0.75
573	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	experimental	DB06441	Cangrelor	approved	0.78
574	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB06933	N-(tert-butyl)-4-[5-(pyridin-2-ylamino)quinolin-3-yl]benzenesulfonamide	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
575	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB07010	N-BENZYL-4-[4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL]-1H-PYRROLE-2-CARBOXAMIDE	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
576	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB07217	N-(3-cyano-4,5,6,7-tetrahydro-1-benzothien-2-yl)-2-fluorobenzamide	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
577	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB08005	4-{[5-chloro-4-(1H-indol-3-yl)pyrimidin-2-yl]amino}-N-ethylpiperidine-1-carboxamide	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
578	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB08010	(3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-[(E)-2-phenylethenyl]-1H-indole-2,3-dione 3-oxime	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
579	sp|O14965|AURKA_HU	P53779	76.43	52.0	360.0	DB08011	(3E)-5-fluoro-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-1H-indole-2,3-dione 3-oxime	experimental	SORRY!!	Cannot find	structurally similar	approved molecules
